time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-22T14:55:38.690Z,19.2303333,-155.4031677,33.17,2.13,md,56,144,0.008919,0.13,hv,hv71343642,2020-01-22T14:58:51.730Z,"8km ENE of Pahala, Hawaii",earthquake,0.45,0.7,0.12,21,automatic,hv,hv
2020-01-22T14:52:31.620Z,51.8611667,-177.8343333,7.94,1.22,ml,4,171,0.04838,0.11,av,av70865459,2020-01-22T21:09:44.590Z,"21km E of Tanaga Volcano, Alaska",earthquake,0.97,0.49,0.402,4,reviewed,av,av
2020-01-22T14:52:11.842Z,51.8448,-177.829,6.9,1.7,ml,,,,0.37,ak,ak02010mgvhc,2020-02-02T18:39:44.100Z,"21km ESE of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-22T14:52:02.730Z,51.8615,-177.8373333,8.52,1.45,ml,6,154,0.0492,0.12,av,av62126871,2020-01-22T21:05:41.570Z,"21km E of Tanaga Volcano, Alaska",earthquake,1.03,0.56,0.223,6,reviewed,av,av
2020-01-22T14:50:35.920Z,51.8568333,-177.8236667,8.2,1.75,ml,9,147,0.04285,0.11,av,av62126866,2020-01-22T20:57:35.410Z,"22km E of Tanaga Volcano, Alaska",earthquake,0.91,0.53,0.299,11,reviewed,av,av
2020-01-22T14:49:05.550Z,37.6391667,-118.9421667,5.55,0.79,md,18,72,0.02607,0.04,nc,nc73330486,2020-01-24T20:20:02.709Z,"3km E of Mammoth Lakes, CA",earthquake,0.32,0.51,0.295,16,reviewed,nc,nc
2020-01-22T14:48:59.570Z,33.1705,-116.4223333,10.67,0.48,ml,11,129,0.09753,0.15,ci,ci39278176,2020-01-22T17:28:20.909Z,"10km SSW of Borrego Springs, CA",earthquake,0.44,0.87,0.18,3,reviewed,ci,ci
2020-01-22T14:48:58.920Z,51.8601667,-177.8218333,7.54,1.84,ml,7,155,0.04605,0.09,av,av62126861,2020-01-22T20:48:28.810Z,"22km E of Tanaga Volcano, Alaska",earthquake,0.89,0.53,0.277,8,reviewed,av,av
2020-01-22T14:48:54.997Z,51.8458,-177.8174,6.7,1.9,ml,,,,0.37,ak,ak02010mg44d,2020-02-05T17:19:36.488Z,"22km E of Tanaga Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-22T14:47:39.830Z,51.8598333,-177.8253333,7.81,1.41,ml,5,173,0.04597,0.11,av,av62126856,2020-01-22T20:37:21.950Z,"21km E of Tanaga Volcano, Alaska",earthquake,1.03,0.52,0.26,5,reviewed,av,av
2020-01-22T14:47:27.250Z,51.8711667,-177.8245,8.21,0.79,ml,4,180,0.05717,0.16,av,av70865409,2020-01-22T20:38:49.240Z,"21km E of Tanaga Volcano, Alaska",earthquake,1.24,0.86,0.224,4,reviewed,av,av
2020-01-22T14:46:27.389Z,51.8639,-177.825,10,2.6,ml,,146,0.05,0.91,us,us60007d4m,2020-02-08T10:28:35.040Z,"21km E of Tanaga Volcano, Alaska",earthquake,2.4,1.7,,,reviewed,us,ak
2020-01-22T14:46:20.990Z,51.8616667,-177.8486667,11.46,1.76,ml,4,222,0.05179,0.12,av,av70865379,2020-01-22T20:23:43.480Z,"20km E of Tanaga Volcano, Alaska",earthquake,0.8,1.2,0.369,4,reviewed,av,av
2020-01-22T14:46:05.318Z,51.8612,-177.8458,9.6,2.3,ml,,,,0.58,ak,ak02010mfkq1,2020-02-05T17:19:34.822Z,"20km E of Tanaga Volcano, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-22T14:44:24.930Z,51.8658333,-177.8198333,7.69,3.23,ml,4,248,0.05161,0.06,av,av70865354,2020-01-22T19:57:28.590Z,"22km E of Tanaga Volcano, Alaska",earthquake,0.59,0.79,0.229,4,reviewed,av,av
2020-01-22T14:44:14.370Z,51.9386,-177.8344,10,3.3,ml,,121,0.101,0.89,us,us60007d3g,2020-02-08T10:27:10.040Z,"21km ENE of Tanaga Volcano, Alaska",earthquake,2.3,1.8,,,reviewed,us,ak
2020-01-22T14:43:11.290Z,33.582,-116.809,4.95,1.21,ml,53,24,0.03925,0.2,ci,ci39278168,2020-01-22T15:16:20.150Z,"13km WNW of Anza, CA",earthquake,0.21,0.63,0.137,26,reviewed,ci,ci
2020-01-22T14:39:52.900Z,35.5716667,-117.3981667,2.32,1.31,ml,20,63,0.05409,0.2,ci,ci39278160,2020-01-22T22:42:35.431Z,"22km S of Trona, CA",earthquake,0.4,0.44,0.146,18,automatic,ci,ci
2020-01-22T14:37:49.380Z,34.2958333,-118.4895,8.67,2.41,ml,78,20,0.01623,0.2,ci,ci39278152,2020-01-31T18:52:50.596Z,"3km NNE of Granada Hills, CA",earthquake,0.14,0.36,0.141,102,reviewed,ci,ci
2020-01-22T14:36:06.200Z,17.9251,-66.8293,10,2.62,md,12,214,0.0706,0.14,pr,pr2020022041,2020-02-08T10:23:16.040Z,"4km S of Indios, Puerto Rico",earthquake,0.77,0.46,0.18,6,reviewed,pr,pr
2020-01-22T14:32:44.418Z,23.9482,122.7135,34,4.5,mb,,75,0.583,1.03,us,us60007lis,2020-02-08T10:21:46.040Z,"64km SSW of Yonakuni, Japan",earthquake,4.3,5.1,0.092,35,reviewed,us,us
2020-01-22T14:26:35.990Z,33.6195,-116.7791667,10.89,0.64,ml,19,90,0.02865,0.12,ci,ci39278120,2020-01-22T15:16:18.118Z,"12km NW of Anza, CA",earthquake,0.29,0.49,0.245,12,reviewed,ci,ci
2020-01-22T14:24:37.377Z,62.2545,-151.4377,84.5,1.5,ml,,,,0.4,ak,ak02010maxeu,2020-01-22T15:10:38.734Z,"69km W of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-22T14:23:57.950Z,17.8151,-66.8528,7,2.76,md,12,242,0.1622,0.2,pr,pr2020022006,2020-02-08T10:17:29.040Z,"24km SSE of Guanica, Puerto Rico",earthquake,1.19,1.63,0.19,8,reviewed,pr,pr
2020-01-22T14:19:06.114Z,55.2825,-161.4134,92,1.8,ml,,,,0.22,ak,ak02010m9ser,2020-02-02T18:39:43.384Z,"58km W of Sand Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-22T14:14:48.630Z,37.416,-118.6053333,7.74,1.07,md,17,111,0.07112,0.06,nc,nc73330481,2020-01-23T01:23:58.136Z,"1km WNW of Round Valley, CA",earthquake,0.32,0.84,0.212,16,reviewed,nc,nc
2020-01-22T14:10:09.333Z,60.3633,-141.356,6.2,4,ml,,,,1.07,ak,ak02010m7v5f,2020-02-08T10:16:45.040Z,"68km ENE of Cape Yakataga, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-22T14:03:34.988Z,65.6074,-167.0369,0.6,1.8,ml,,,,0.48,ak,ak02010m6f6i,2020-02-02T18:39:42.690Z,"84km SSW of Shishmaref, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-22T13:59:12.935Z,60.0663,-152.7912,108.6,1.8,ml,,,,0.46,ak,ak02010lwxz1,2020-01-22T14:10:38.402Z,"46km S of Redoubt Volcano, Alaska",earthquake,,1.5,,,automatic,ak,ak
2020-01-22T13:56:53.388Z,57.9306,-153.808,48.8,1.9,ml,,,,0.68,ak,ak02010lwdwo,2020-01-22T14:10:37.813Z,"44km NNE of Larsen Bay, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-01-22T13:53:50.380Z,35.7235,-117.5683333,11.13,1.07,ml,16,127,0.09505,0.16,ci,ci39278096,2020-01-22T15:16:17.578Z,"15km NE of Ridgecrest, CA",earthquake,0.33,0.61,0.166,13,reviewed,ci,ci
2020-01-22T13:49:57.661Z,11.5813,142.9917,10,4.7,mb,,89,2.709,0.46,us,us60007cv7,2020-02-08T10:12:28.040Z,"260km SW of Merizo Village, Guam",earthquake,11,1.9,0.077,51,reviewed,us,us
2020-01-22T13:47:08.130Z,17.811,-66.8416,5,2.66,md,12,243,0.1683,0.22,pr,pr2020022040,2020-02-08T10:11:44.040Z,"23km SSE of Guanica, Puerto Rico",earthquake,1,0.77,0.26,7,reviewed,pr,pr
2020-01-22T13:47:04.250Z,45.8581667,-111.35,5.53,0.94,ml,6,199,0.308,0.14,mb,mb80378999,2020-01-22T16:17:00.920Z,"1km W of Manhattan, Montana",earthquake,1.46,8.21,0.185,3,reviewed,mb,mb
2020-01-22T13:42:23.880Z,36.015,-117.614,1.25,2.28,ml,26,79,0.07317,0.15,ci,ci39278088,2020-01-22T13:52:55.910Z,"28km ENE of Little Lake, CA",earthquake,0.26,0.37,0.105,25,automatic,ci,ci
2020-01-22T13:41:07.880Z,33.6396667,-116.6873333,14.21,0.96,ml,36,44,0.07474,0.18,ci,ci39278080,2020-01-22T13:44:49.185Z,"10km N of Anza, CA",earthquake,0.24,0.45,0.174,27,automatic,ci,ci
2020-01-22T13:38:03.590Z,33.637,-116.6855,12.64,0.59,ml,26,96,0.07534,0.11,ci,ci39278072,2020-01-22T15:16:42.641Z,"9km N of Anza, CA",earthquake,0.22,0.4,0.225,19,reviewed,ci,ci
2020-01-22T13:36:40.290Z,47.4903333,-114.3205,1.19,1.18,ml,10,129,0.219,0.17,mb,mb80378984,2020-01-22T15:09:27.820Z,"17km WSW of Ronan, Montana",earthquake,0.57,2.29,0.379,2,reviewed,mb,mb
2020-01-22T13:35:36.520Z,33.1736667,-116.4351667,11.26,0.7,ml,22,53,0.09548,0.18,ci,ci39278064,2020-01-22T13:39:15.936Z,"11km SSW of Borrego Springs, CA",earthquake,0.34,0.57,0.147,15,automatic,ci,ci
2020-01-22T13:34:25.227Z,1.9458,126.5923,10,4.5,mb,,115,1.399,0.87,us,us60007cuh,2020-02-08T10:07:42.040Z,"154km NNW of Kota Ternate, Indonesia",earthquake,8.3,1.9,0.111,24,reviewed,us,us
2020-01-22T13:33:50.640Z,17.9491,-66.7448,13,2.04,md,12,207,0.1369,0.27,pr,pr2020022038,2020-01-26T00:11:16.824Z,"5km SSW of Tallaboa, Puerto Rico",earthquake,1.55,0.62,0.16,3,reviewed,pr,pr
2020-01-22T13:31:39.810Z,38.8198318,-122.8153305,2.64,1.01,md,16,54,0.005433,0.02,nc,nc73330471,2020-01-22T13:47:03.568Z,"7km NW of The Geysers, CA",earthquake,0.28,0.77,,1,automatic,nc,nc
2020-01-22T13:31:19.690Z,19.2323341,-155.4015045,32.32,2,md,55,144,0.006384,0.12,hv,hv71343562,2020-01-22T13:34:45.090Z,"8km ENE of Pahala, Hawaii",earthquake,0.41,0.73,0.15,10,automatic,hv,hv
2020-01-22T13:30:02.490Z,34.279,-118.4891667,10.89,1.28,ml,34,63,0.008726,0.17,ci,ci39278056,2020-01-22T18:12:53.157Z,"1km NE of Granada Hills, CA",earthquake,0.23,0.42,0.229,20,reviewed,ci,ci
2020-01-22T13:20:20.619Z,60.7504,-151.3453,47.3,1.9,ml,,,,0.61,ak,ak02010lolnn,2020-01-22T14:10:37.208Z,"7km NNW of Nikiski, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-01-22T13:18:26.510Z,35.7801667,-117.6051667,7.46,0.94,ml,13,117,0.03604,0.12,ci,ci39278048,2020-01-22T15:16:58.194Z,"18km W of Searles Valley, CA",earthquake,0.27,0.57,0.159,10,reviewed,ci,ci
2020-01-22T13:18:23.161Z,-20.388,-178.259,553.67,4.5,mb,,73,4.367,0.89,us,us60007lip,2020-02-08T10:06:51.040Z,"54km ENE of Ndoi Island, Fiji",earthquake,9.4,9.2,0.102,28,reviewed,us,us
2020-01-22T13:09:09.273Z,51.082,-179.8416,35,4.2,mb,,137,0.615,1.08,us,us60007ctp,2020-02-06T07:52:08.040Z,"55km WSW of Amatignak Island, Alaska",earthquake,3.4,2,0.092,33,reviewed,us,us
2020-01-22T13:04:44.670Z,19.178833,-155.4759979,35.52,2.28,md,56,84,0.02674,0.11,hv,hv71343542,2020-01-22T13:08:08.190Z,"2km S of Pahala, Hawaii",earthquake,0.49,0.69,0.22,29,automatic,hv,hv
2020-01-22T13:00:07.309Z,62.1044,-148.2537,32.5,1.3,ml,,,,0.7,ak,ak02010lkaaj,2020-01-22T13:10:38.742Z,"46km NE of Sutton-Alpine, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-22T12:59:10.540Z,38.301,-112.8686667,5.66,0.47,md,5,162,0.1577,0.03,uu,uu60357537,2020-01-22T22:28:36.700Z,"16km SE of Milford, Utah",earthquake,0.43,2.46,0.529,4,reviewed,uu,uu
2020-01-22T12:48:19.620Z,36.7,-121.3355,3.14,1.68,md,36,87,0.06165,0.11,nc,nc73330466,2020-01-29T04:15:03.836Z,"10km S of Tres Pinos, CA",earthquake,0.28,1.52,0.341,27,reviewed,nc,nc
2020-01-22T12:43:03.850Z,33.5893333,-116.8085,4.8,0.7,ml,31,65,0.03731,0.17,ci,ci39278040,2020-01-22T15:18:27.740Z,"13km WNW of Anza, CA",earthquake,0.26,0.38,0.111,22,reviewed,ci,ci
2020-01-22T12:42:08.292Z,66.2568,-157.2096,2.6,1.1,ml,,,,0.38,ak,ak02010l7uu5,2020-02-02T18:39:41.918Z,"73km SSW of Kobuk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-01-22T12:40:02.100Z,33.5786667,-116.8111667,3.89,1.58,ml,68,20,0.04205,0.21,ci,ci39278032,2020-01-22T12:50:46.270Z,"13km WNW of Anza, CA",earthquake,0.19,0.45,0.193,26,automatic,ci,ci
2020-01-22T12:38:55.836Z,59.8903,-139.3642,0,1.5,ml,,,,0.68,ak,ak02010l73kl,2020-01-22T13:10:38.157Z,"43km NNE of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-22T12:34:04.180Z,35.4975,-117.5165,4.55,1.74,ml,32,39,0.09923,0.16,ci,ci39278016,2020-01-22T15:18:30.930Z,"18km NE of Johannesburg, CA",earthquake,0.2,0.65,0.162,25,reviewed,ci,ci
2020-01-22T12:31:27.230Z,38.8118324,-122.7878342,2.88,0.56,md,9,161,0.006996,0.01,nc,nc73330451,2020-01-22T12:47:02.196Z,"5km NW of The Geysers, CA",earthquake,0.38,0.94,0.01,2,automatic,nc,nc
2020-01-22T12:21:02.220Z,35.677,-117.5196667,3.98,0.64,ml,12,128,0.06804,0.16,ci,ci39278008,2020-01-22T15:17:51.647Z,"14km SW of Searles Valley, CA",earthquake,0.43,1.54,0.237,6,reviewed,ci,ci
2020-01-22T12:20:59.660Z,58.3613333,-154.7015,6.27,0.44,ml,8,215,0.0569,0.18,av,av70865889,2020-01-23T20:49:10.320Z,"100km NNW of Larsen Bay, Alaska",earthquake,2.21,1.37,0.208,8,reviewed,av,av
2020-01-22T12:20:18.670Z,35.6765,-117.5663333,6.97,1.01,ml,17,116,0.05439,0.18,ci,ci39278000,2020-01-22T12:23:49.795Z,"12km ENE of Ridgecrest, CA",earthquake,0.32,0.78,0.09,9,automatic,ci,ci
2020-01-22T12:16:29.870Z,33.585,-116.805,5.62,0.73,ml,28,53,0.03522,0.14,ci,ci39277992,2020-01-22T15:19:19.234Z,"13km WNW of Anza, CA",earthquake,0.24,0.51,0.134,11,reviewed,ci,ci
2020-01-22T12:15:20.290Z,33.5738333,-116.816,5.27,2.43,ml,117,15,0.04764,0.21,ci,ci39277984,2020-01-28T08:19:28.606Z,"13km W of Anza, CA",earthquake,0.1,0.41,0.15,111,reviewed,ci,ci
2020-01-22T12:15:00.100Z,17.9316,-66.8503,12,3.4,ml,12,213,0.0522,0.11,pr,pr2020022005,2020-01-23T10:44:22.040Z,"11km SE of Guanica, Puerto Rico",earthquake,0.76,0.35,0,0,reviewed,pr,pr
2020-01-22T12:14:16.403Z,63.5012,-147.2093,73.9,1.4,ml,,,,0.75,ak,ak02010l1ve9,2020-01-22T13:10:37.556Z,"87km E of Cantwell, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-01-22T12:08:57.830Z,35.643,-117.581,7.31,1.38,ml,22,105,0.02305,0.16,ci,ci39277976,2020-01-22T15:19:35.619Z,"9km ENE of Ridgecrest, CA",earthquake,0.27,0.54,0.14,20,reviewed,ci,ci
2020-01-22T12:02:14.680Z,36.5448333,-121.1378333,8.79,2.73,md,68,69,0.04675,0.11,nc,nc73330441,2020-01-25T05:30:02.698Z,"2km NNE of Pinnacles, CA",earthquake,0.13,0.25,0.183,90,reviewed,nc,nc
2020-01-22T12:01:41.400Z,35.879,-117.6818333,2.8,0.78,ml,12,82,0.07334,0.13,ci,ci39277960,2020-01-22T12:05:22.681Z,"21km ESE of Little Lake, CA",earthquake,0.26,0.37,0.218,11,automatic,ci,ci
2020-01-22T12:01:23.415Z,66.3136,-157.5476,1.6,1.4,ml,,,,0.36,ak,ak02010kz3n9,2020-02-02T18:39:41.157Z,"72km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-22T12:00:30.280Z,35.7053333,-117.552,8.09,0.52,ml,13,127,0.08427,0.12,ci,ci39277952,2020-01-22T12:04:07.677Z,"15km NE of Ridgecrest, CA",earthquake,0.39,1,0.127,8,automatic,ci,ci
2020-01-22T11:57:08.130Z,17.892,-66.869,13,2.49,ml,11,225,0.0837,0.15,pr,pr2020022035,2020-01-26T00:13:58.352Z,"9km SSE of Guanica, Puerto Rico",earthquake,1,0.46,0,0,reviewed,pr,pr
2020-01-22T11:56:33.970Z,33.0441667,-116.4221667,6.29,1.07,ml,31,69,0.07284,0.23,ci,ci39277944,2020-01-22T12:00:21.652Z,"17km ESE of Julian, CA",earthquake,0.35,1.19,0.231,24,automatic,ci,ci
2020-01-22T11:56:12.170Z,17.9291,-66.8303,8,2.52,md,11,213,0.0671,0.12,pr,pr2020022034,2020-01-26T00:14:55.744Z,"7km S of Indios, Puerto Rico",earthquake,0.84,0.58,0.33,6,reviewed,pr,pr
2020-01-22T11:55:11.623Z,63.0922,-150.8606,131.6,1.6,ml,,,,0.25,ak,ak02010kp7ss,2020-01-22T12:10:37.726Z,"93km NNW of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-01-22T11:53:25.020Z,17.8875,-66.8621,10,2.48,md,11,226,0.0893,0.1,pr,pr2020022033,2020-01-26T00:15:23.592Z,"10km SSE of Guanica, Puerto Rico",earthquake,0.72,0.5,0.01,5,reviewed,pr,pr
2020-01-22T11:49:02.010Z,35.907,-117.7416667,9.24,0.87,ml,14,57,0.07481,0.13,ci,ci39277920,2020-01-22T11:52:32.610Z,"15km ESE of Little Lake, CA",earthquake,0.31,0.8,0.277,9,automatic,ci,ci
2020-01-22T11:47:30.080Z,35.9255,-120.9536667,9.97,1.26,md,26,127,0.1121,0.04,nc,nc73330436,2020-02-01T09:33:04.647Z,"11km SSW of San Ardo, CA",earthquake,0.42,0.76,0.219,11,reviewed,nc,nc
2020-01-22T11:44:33.850Z,36.6291667,-121.2561667,8.16,1.03,md,17,132,0.05048,0.07,nc,nc73330431,2020-01-29T01:34:01.878Z,"15km NW of Pinnacles, CA",earthquake,0.41,0.46,0.312,11,reviewed,nc,nc
2020-01-22T11:44:16.650Z,17.9626,-66.8306,11,2.4,md,11,203,0.0502,0.16,pr,pr2020022032,2020-01-26T00:16:46.963Z,"3km SSW of Indios, Puerto Rico",earthquake,0.98,0.54,0.03,3,reviewed,pr,pr
2020-01-22T11:39:22.735Z,66.2703,-157.2111,3,1.2,ml,,,,0.51,ak,ak02010klt75,2020-02-02T18:39:40.374Z,"72km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-22T11:37:54.055Z,64.9138,-171.1298,23.8,1.3,ml,,,,0.28,ak,ak02010klg6l,2020-02-02T18:39:39.670Z,"70km SSE of Lorino, Russia",earthquake,,1.7,,,reviewed,ak,ak
2020-01-22T11:35:24.470Z,38.8143349,-122.8216629,2.58,0.76,md,17,94,0.008017,0.02,nc,nc73330426,2020-01-22T12:44:03.179Z,"7km NW of The Geysers, CA",earthquake,0.29,0.49,0.13,4,automatic,nc,nc
2020-01-22T11:35:14.320Z,63.333,-151.3912,5.8,1.3,ml,,,,0.76,ak,ak02010kkxom,2020-01-22T12:10:37.079Z,"122km W of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-22T11:34:55.940Z,33.3333333,-116.4073333,7.3,0.82,ml,25,70,0.06548,0.16,ci,ci39277912,2020-01-22T15:20:38.520Z,"9km NNW of Borrego Springs, CA",earthquake,0.26,0.77,0.117,19,reviewed,ci,ci
2020-01-22T11:34:26.350Z,48.9625,-120.5085,9.44,1.92,ml,12,111,,0.56,uw,uw61567602,2020-01-22T18:36:13.730Z,"41km N of Mazama, Washington",earthquake,1.01,15.36,0.127766762965119,4,reviewed,uw,uw
2020-01-22T11:30:57.230Z,33.4938333,-116.7846667,6.08,0.7,ml,27,33,0.02266,0.15,ci,ci39277904,2020-01-22T15:20:41.860Z,"9km NE of Aguanga, CA",earthquake,0.18,0.7,0.133,21,reviewed,ci,ci
2020-01-22T11:27:41.510Z,17.9061,-66.8545,14,2.49,md,11,221,0.0733,0.12,pr,pr2020022030,2020-01-26T00:16:54.640Z,"8km SSE of Maria Antonia, Puerto Rico",earthquake,1.12,0.58,0.15,4,reviewed,pr,pr
2020-01-22T11:15:51.620Z,35.646,-117.478,7.17,0.82,ml,16,128,0.0478,0.15,ci,ci39277888,2020-01-22T11:19:34.405Z,"15km SSW of Searles Valley, CA",earthquake,0.38,0.57,0.079,6,automatic,ci,ci
2020-01-22T11:04:12.817Z,54.8747,161.5092,55.17,5.6,mww,,33,2.509,1,us,us60007crw,2020-01-23T11:06:46.792Z,"162km SSW of Ust'-Kamchatsk Staryy, Russia",earthquake,8.5,5.6,0.066,22,reviewed,us,us
2020-01-22T10:58:22.820Z,35.8973333,-117.7258333,7.08,0.97,ml,18,58,0.07935,0.12,ci,ci39277880,2020-01-22T15:20:45.704Z,"17km ESE of Little Lake, CA",earthquake,0.22,0.72,0.149,14,reviewed,ci,ci
2020-01-22T10:52:31.274Z,50.7919,-179.8784,10,3.9,mb,,232,0.782,1.03,us,us60007crt,2020-01-22T21:10:39.550Z,"75km SW of Amatignak Island, Alaska",earthquake,7.2,2,0.115,20,reviewed,us,us
2020-01-22T10:47:15.580Z,17.931,-66.7623,5,2.23,md,8,224,0.1249,0.13,pr,pr2020022028,2020-01-26T00:17:57.640Z,"8km SW of Tallaboa, Puerto Rico",earthquake,1.26,0.53,0.22,3,reviewed,pr,pr
2020-01-22T10:35:03.290Z,19.4494991,-155.5850067,-3.44,1.86,ml,27,55,0.01689,0.3,hv,hv71343342,2020-01-22T10:40:37.250Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.41,4.65,4,automatic,hv,hv
2020-01-22T10:34:58.690Z,18.0226,-66.7375,15,2.81,md,11,171,0.1328,0.22,pr,pr2020022004,2020-01-23T10:38:14.040Z,"3km S of Penuelas, Puerto Rico",earthquake,0.84,0.64,0.37,7,reviewed,pr,pr
2020-01-22T10:31:55.480Z,17.9523,-66.9331,11,2.07,md,8,215,0.0585,0.1,pr,pr2020022045,2020-01-26T04:45:52.138Z,"3km SW of Guanica, Puerto Rico",earthquake,0.66,0.42,0.46,4,reviewed,pr,pr
2020-01-22T10:31:49.990Z,34.3848333,-117.6131667,9.23,0.96,ml,26,78,0.05387,0.11,ci,ci39277872,2020-01-24T16:59:17.198Z,"3km NE of Wrightwood, CA",earthquake,0.19,0.29,0.119,13,reviewed,ci,ci
2020-01-22T10:26:38.450Z,34.3856667,-117.6155,7.79,2.44,ml,113,20,0.052,0.2,ci,ci39277864,2020-01-22T18:38:05.566Z,"3km NNE of Wrightwood, CA",earthquake,0.13,0.4,0.176,137,reviewed,ci,ci
2020-01-22T10:25:06.580Z,36.5241667,-121.109,7.65,1,md,15,93,0.07769,0.09,nc,nc73330406,2020-01-29T01:29:01.843Z,"3km ESE of Pinnacles, CA",earthquake,0.38,0.94,0.258,10,reviewed,nc,nc
2020-01-22T10:21:31.940Z,52.2856,-173.9303,171.1,2.5,ml,,,,0.41,ak,ak02010jwjf1,2020-02-05T17:19:39.839Z,"20km ENE of Atka, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-22T10:18:00.361Z,68.5772,-147.1022,0,2.2,ml,,,,0.82,ak,ak02010jvtu6,2020-01-22T11:10:37.163Z,"81km NW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-22T10:11:15.095Z,50.4165,179.9723,10,4.1,mb,,200,1.051,0.6,us,us60007cqy,2020-01-22T21:10:38.567Z,"114km SW of Amatignak Island, Alaska",earthquake,7.8,2,0.091,33,reviewed,us,us
2020-01-22T10:10:10.000Z,17.9601,-66.9426,11,2.45,md,10,211,0.0652,0.12,pr,pr2020022039,2020-01-26T00:11:12.601Z,"3km WSW of Guanica, Puerto Rico",earthquake,0.88,0.48,0.32,5,reviewed,pr,pr
2020-01-22T10:09:26.779Z,-15.3246,166.658,66.46,4.9,mb,,58,6.26,0.87,us,us60007cqw,2020-01-22T10:27:14.040Z,"51km SW of Port-Olry, Vanuatu",earthquake,11.8,7.8,0.097,33,reviewed,us,us
2020-01-22T10:07:50.950Z,38.8431664,-122.831337,1.79,0.59,md,10,112,0.005603,0.07,nc,nc73330401,2020-01-22T11:05:03.633Z,"10km WNW of Cobb, CA",earthquake,0.38,0.7,0.01,2,automatic,nc,nc
2020-01-22T09:57:49.320Z,33.494,-116.7858333,4.79,0.63,ml,28,39,0.02197,0.13,ci,ci39277856,2020-01-22T15:21:51.370Z,"9km NE of Aguanga, CA",earthquake,0.18,0.81,0.119,19,reviewed,ci,ci
2020-01-22T09:53:33.820Z,19.2124996,-155.4166718,33.51,1.86,md,39,158,0.03077,0.12,hv,hv71343272,2020-01-22T09:56:56.020Z,"6km E of Pahala, Hawaii",earthquake,0.62,0.81,0.11,12,automatic,hv,hv
2020-01-22T09:49:49.470Z,38.8214989,-122.7911682,0.51,0.55,md,7,133,0.01389,0.01,nc,nc73330396,2020-01-22T10:38:04.042Z,"6km NNW of The Geysers, CA",earthquake,0.34,1.23,,1,automatic,nc,nc
2020-01-22T09:49:02.720Z,19.2018337,-155.4186707,30.34,2.28,ml,26,163,0.04073,0.16,hv,hv71343262,2020-01-22T09:54:43.930Z,"6km E of Pahala, Hawaii",earthquake,0.78,1.54,5.44,3,automatic,hv,hv
2020-01-22T09:49:01.900Z,19.184,-155.4123383,33.89,2.28,ml,50,173,0.05498,0.19,hv,hv71343257,2020-01-22T09:54:38.590Z,"7km ESE of Pahala, Hawaii",earthquake,0.6,0.87,5.44,3,automatic,hv,hv
2020-01-22T09:48:13.691Z,60.1523,-152.4952,90.2,1.1,ml,,,,0.37,ak,ak02010jguqh,2020-02-02T18:39:38.269Z,"39km SSE of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-22T09:47:05.424Z,60.5253,-152.7639,122.1,1.4,ml,,,,0.65,ak,ak02010jgmdq,2020-02-02T18:39:37.513Z,"4km NNW of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-22T09:44:49.510Z,17.9171,-66.8753,11,2.27,md,9,229,0.0581,0.09,pr,pr2020022036,2020-01-26T00:12:16.240Z,"6km SSE of Guanica, Puerto Rico",earthquake,0.74,0.43,0.16,5,reviewed,pr,pr
2020-01-22T09:37:09.950Z,17.9673,-66.9366,10,4.2,ml,11,203,0.0579,0.12,pr,pr2020022003,2020-01-23T09:39:18.791Z,"3km SW of Guanica, Puerto Rico",earthquake,1.01,0.54,0.19,4,reviewed,pr,pr
